brand,model,year,price,color,mileage,body_type,damage,owners,usage,service_hist
Lexus,IS 350,2007,8885,Gray,166417,Sedan,Accident Reported,3+ Owners,Personal Use,Service history
Lexus,LX 570,2016,63990,Blue,31225,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,ES 350,2013,14666,Gray,51675,Sedan,Major Damage,3+ Owners,Multiple Use,Service history
Lexus,RX 350,2010,16930,Gray,66998,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lexus,ES 350,2016,29950,Beige,15406,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lexus,GS 350,2014,25990,White,25403,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lexus,RX 350,2014,30450,Black,30893,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lexus,RX 350,2010,13985,Gray,110818,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,IS 350 F Sport,2015,28995,White,45052,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,RC 350,2015,23990,White,67628,Coupe,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350,2014,23999,White,53265,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lexus,RX 450h Base,2012,18995,Red,77180,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,CT 200h,2014,16581,Black,69785,Hatchback,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,ES 350 Base,2016,29999,Silver,36109,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,RX 350L,2018,45990,White,6493,SUV,Accident Reported,CARFAX 1-Owner,Commercial Use,Service history
Lexus,LX 570,2016,63995,Blue,32494,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350,2016,29500,White,40448,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 450h,2015,25995,Red,47746,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350 F Sport,2015,23990,Black,51581,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lexus,ES 350 Base,2013,17995,Gray,58740,Sedan,Major Damage,2-Owner,Personal Use,Service history
Lexus,ES 350,2007,8995,Red,64699,Sedan,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Lexus,IS 250,2010,14007,Gray,58651,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lexus,ES 350,2010,9975,White,109506,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,HS 250h,2010,10692,Black,104180,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lexus,RX 400h,2008,13919,Black,83306,SUV,Accident Reported,CARFAX 1-Owner,Corporate Use,Service history
Lexus,IS 250,2011,13395,Gray,88830,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lexus,GS 350,2018,38985,Gray,6338,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350,2014,23000,White,31461,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lexus,ES 350,2016,23800,Blue,42837,Sedan,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lexus,RX 350 F Sport,2016,38890,Gray,16446,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,RX 350,2017,37500,Silver,20759,SUV,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lexus,ES 350,2016,32990,Unspecified,7211,Sedan,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350,2015,26980,Gray,36260,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350,2009,6995,Black,84488,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lexus,IS 250,2010,14007,Gray,58651,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lexus,ES 350,2010,9975,White,109506,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lexus,LS 400,2000,6500,Black,125061,Sedan,Accident Reported,3+ Owners,Personal Use,Service history
Lexus,ES 330,2004,7995,Black,85395,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lexus,IS 250,2015,23995,Red,64568,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lexus,IS 300,2016,26485,White,10551,Sedan,Accident Reported,2-Owner,Multiple Use,Service history
Lexus,ES 350,2015,18888,Brown,53081,Sedan,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lexus,ES 350,2010,11995,Gray,78379,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lexus,GX 460,2016,33900,Black,26214,SUV,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lexus,GS 350 Crafted Line,2015,23900,White,60452,Sedan,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lexus,IS 250 Base,2010,12491,Silver,74544,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,29500,White,20197,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,23980,Black,47978,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2019,35900,Burgundy,4210,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,22950,Gray,38901,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2017,23995,Silver,32827,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2017,24996,Green,35807,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ Reserve,2017,25194,Burgundy,48159,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,25951,White,40217,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2018,35342,Black,17789,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2017,28950,Black,6171,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,28888,White,29635,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,29888,Silver,22769,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,17990,Unspecified,27790,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKC Select,2017,26795,Silver,14192,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,21495,Red,13854,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,29295,Gold,9691,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2016,21800,Silver,18480,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,31266,Silver,18609,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,27699,Silver,16647,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Select,2017,20995,Black,35998,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2017,23998,Black,40237,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,26996,Burgundy,32024,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2017,27941,Gray,13596,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKC Reserve,2017,27495,Silver,33737,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,25000,White,25577,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT,2011,8995,White,134133,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ Select,2018,26712,White,35921,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2010,6473,White,125015,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,32476,Gold,10227,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKS,2014,12995,Silver,72592,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,19987,Gray,9649,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKX Reserve,2016,22895,White,53804,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2018,21888,White,34908,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKZ,2016,16805,Red,51522,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator L Reserve,2017,43719,Gray,34587,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKX Reserve,2016,23865,Silver,43957,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKC,2015,20995,Gray,31851,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX Reserve,2016,25495,White,32975,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,25900,Burgundy,17497,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2007,9977,Beige,68924,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2019,24993,Black,16964,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKZ,2016,21444,Silver,21111,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2017,23991,Black,16772,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,23995,Blue,36318,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator,2013,22690,Gray,50635,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Reserve,2016,39750,Gray,32273,SUV,No Accident or Damage Reported,2-Owner,Personal Use,No service history
Lincoln,MKX Reserve,2016,30880,Black,26149,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,25198,Black,20081,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2016,21295,Red,25211,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,25802,White,29858,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,31245,Gray,26587,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ,2016,14990,Silver,24026,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKZ Select,2017,26888,Green,13455,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,28495,Silver,24598,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKX Premiere,2016,19999,Blue,25957,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,19900,Gray,35148,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,28900,Gray,11312,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Base,2015,20987,Black,43618,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,24995,Burgundy,30355,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2014,12995,Gray,65882,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKS,2010,6997,White,120830,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Continental Livery,2018,23900,Black,92878,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKC,2015,26495,Red,13413,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Reserve,2019,83995,Blue,1129,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,31300,Burgundy,25399,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT,2016,28800,Blue,22974,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator,2013,21563,Black,81553,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,30887,Gray,28036,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Premiere,2016,21995,Gold,33762,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,15990,White,36833,Sedan,Accident/Minor Damage,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKZ Reserve,2017,27996,Gold,31348,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Select,2017,24996,Silver,35781,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2017,25500,Red,25689,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,16990,Black,41479,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,Mark LT Base,2006,14795,White,95787,Pickup,No Accident or Damage Reported,3+ Owners,Personal Use,Service history
Lincoln,MKT,2012,11900,White,82537,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKS,2016,25299,White,38910,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,31499,Gray,21231,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2012,9600,White,86719,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lincoln,MKS,2013,12199,Black,86235,Sedan,No Accident or Damage Reported,2-Owner,Taxi Use,Service history
Lincoln,MKZ,2016,18595,Bronze,10782,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Continental Select,2018,31900,Black,19905,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKC Reserve,2016,22990,Black,27435,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKZ,2016,20900,Gray,34878,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,26995,Black,39893,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX,2012,10499,Silver,108795,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2016,18380,Gray,16850,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKX Reserve,2016,23491,Black,45389,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2016,19990,Silver,36580,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKX Reserve,2017,27900,Black,31281,SUV,Manufacturer Buyback,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC,2015,23949,Gray,18354,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,26399,Red,24561,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,Continental Reserve,2017,38499,White,14910,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKX Reserve,2016,29444,Beige,38265,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,24000,White,45042,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Select,2017,22495,Unspecified,29865,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,24900,White,12585,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Town Car Signature,2000,4595,White,57717,Sedan,No Accident or Damage Reported,3+ Owners,Multiple Use,No service history
Lincoln,MKZ Select,2017,24987,Black,34481,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,Navigator L Reserve,2016,42995,Black,36688,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2018,22900,Black,20231,Sedan,Accident Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,Navigator Select,2019,70000,White,23410,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKZ Reserve,2017,28530,White,26685,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,31590,Beige,20603,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKC Reserve,2016,27432,White,35818,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2013,18999,Brown,39136,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2014,14897,White,62441,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,35845,Black,44111,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKT Livery,2018,25948,Black,36555,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,MKC Reserve,2018,34580,Gray,8081,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKC Reserve,2016,26888,White,29474,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,41900,White,23744,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKS,2010,9799,Black,85546,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,Navigator L Select,2016,39888,Black,38417,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2010,7995,Black,90615,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2014,15950,Black,87000,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKS,2016,25999,Silver,9521,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ Reserve,2017,29494,White,13081,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Reserve,2016,44495,White,24293,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,28889,Black,27011,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ Reserve,2019,34900,Silver,3007,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,Continental Reserve,2017,36500,White,20306,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKZ Reserve,2017,28800,Black,19035,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Nautilus Reserve,2019,40837,Black,22132,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKT,2014,12200,Black,109716,SUV,Accident Reported,2-Owner,Taxi Use,Service history
Lincoln,MKZ,2013,18421,Black,20553,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKZ,2016,18850,Black,26111,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2013,16499,Red,45893,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC,2015,19500,Black,57967,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,22555,Beige,16894,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKS,2011,14771,Gray,48333,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT,2013,14950,White,102129,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2015,19880,Black,39280,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2013,15998,Black,30203,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,40994,White,21961,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,18900,Black,24902,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKS,2013,10500,Black,117036,Sedan,Accident Reported,2-Owner,Multiple Use,Service history
Lincoln,MKX Reserve,2016,33800,White,11808,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,31600,Bronze,28605,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Continental Black Label,2017,42125,Silver,19476,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2018,38295,Black,14900,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,28995,White,22637,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKT Livery,2018,25900,Black,30660,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKT Livery,2018,26900,Black,29877,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,No service history
Lincoln,MKX,2011,13000,White,60725,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKC Premiere,2016,19990,Black,33174,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,25995,White,22859,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,15990,Gray,42030,Sedan,Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKZ,2016,22996,White,24847,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,25996,Silver,25997,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKS,2011,8900,Gray,117232,Sedan,Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator Luxury,2006,5490,Black,119000,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKX Reserve,2016,25888,Blue,43979,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,No service history
Lincoln,MKX Black Label,2018,48696,Blue,6683,SUV,No Accident or Damage Reported,2-Owner,Personal Use,No service history
Lincoln,MKZ Reserve,2018,26995,Red,16829,Sedan,Major Damage,CARFAX 1-Owner,Corporate Use,Service history
Lincoln,MKX Reserve,2016,28749,White,34336,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKT Livery,2017,22989,Black,39340,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Rental Use,Service history
Lincoln,Navigator Select,2016,35990,Black,39258,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKZ,2016,16729,Gray,62993,Sedan,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2017,36995,Unspecified,8245,SUV,Accident/Minor Damage,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKC Select,2017,28900,Blue,14358,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,No service history
Lincoln,MKX,2011,10490,Black,92509,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKT,2014,18000,Black,77783,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKS,2015,23599,Gray,27944,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2016,19990,Black,56860,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Commercial Use,Service history
Lincoln,MKZ,2016,18119,Gray,33102,Sedan,Major Damage,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,24999,White,40145,SUV,No Accident or Damage Reported,2-Owner,Personal Use,No service history
Lincoln,MKZ,2015,20800,White,39656,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKC Select,2016,23946,Blue,35980,SUV,Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2014,15787,Gray,66228,Sedan,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,Continental Reserve,2017,54990,Black,2223,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Reserve,2016,23425,Black,26537,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKS,2010,5556,Gold,86929,Sedan,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKZ,2015,18272,Gray,33472,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2008,9995,Black,73415,SUV,Accident Reported,2-Owner,Multiple Use,Service history
Lincoln,MKZ,2016,22495,White,32820,Sedan,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,Navigator Select,2016,41995,Gray,23803,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKZ,2009,6995,Black,100620,Sedan,Accident Reported,2-Owner,Personal Use,Service history
Lincoln,MKX Reserve,2016,27000,Black,47308,SUV,No Accident or Damage Reported,3+ Owners,Multiple Use,Service history
Lincoln,MKZ,2014,14998,White,68557,Sedan,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,MKX Select,2016,26999,Black,26449,SUV,No Accident or Damage Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2012,16988,White,60508,SUV,No Accident or Damage Reported,2-Owner,Multiple Use,Service history
Lincoln,MKX Select,2016,29999,Black,24987,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKX,2013,14995,Black,99992,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
Lincoln,Navigator L Select,2016,39700,Black,36382,SUV,Accident Reported,CARFAX 1-Owner,Personal Use,Service history
Lincoln,MKC Premiere,2016,24895,Burgundy,25708,SUV,No Accident or Damage Reported,2-Owner,Personal Use,Service history
